link,brand,warranty,processor,ram,hardDrive,grapCard,capGrapCard,opSystem,screenSize,price,ram_GB,hardDrive_GB,OS
https://www.exito.com/portatil-msi-gf63-156-8gb-ci5-9300h-256-gb-ssd-gtx-1650-max-q-100727479-mp/p,Q MSI,3,9300H,8 GB,256 GB,,,Windows,15.6 Pulgadas,3499000,8,256,Windows
https://www.exito.com/portatil-acer-nitro-5-an515-57-584y-core-i5-11ava-generacion-256gb-ssd-8gb-ram-256gb-101630208-mp/p,ACER NITRO,12,Core i5-11400H,8 GB,256 GB,GTX1650,4 GB,Windows 10,15.6 Pulgadas,3799000,8,256,Windows 10
https://www.exito.com/portatil-msi-gf63-156-8gb-ci5-9300h-256-gb-ssd-gtx-1650-max-q-mouse-gamer-t6-101005077-mp/p,MSI,3,Intel 9300H,8 GB,256 GB,,,Windows,15.6 Pulgadas,3399000,8,256,Windows
https://www.exito.com/portatil-lenovo-v14-g2-itl-core-i3-1115g4-4gb-ssd-256gb-14-102043128-mp/p,LENOVO,12,Intel core i3 1115,4 GB,256 GB,,,Linux,14.1 pulgadas,1469900,4,256,Linux
https://www.exito.com/portatil-asus-e410ma-bv897-celeron-n4020-4-gb-256-ssd-endless-102006521-mp/p,ASUS,12,CELERON N4020,4 GB,256 GB,,,Endless,14.1 pulgadas,1068740,4,256,Endless
https://www.exito.com/portatil-asus-vivobook-x415ja-eb1079-core-i5-8gb-256-ssd-endless-14-pulgadas-fhd-101949206-mp/p,ASUS,12,Intel Core i5-1035G1,8 GB,256 GB,,,Sistema Operativo LINUX,14.1 pulgadas,1899000,8,256,Sistema Operativo Linux
https://www.exito.com/portatil-lenovo-amd-ryzen-5-5500u-hdd-1tb-ram-16gb-con-huella-102066754-mp/p,LENOVO,12,AMD RYZEN 5 5500U,16 GB,Mec,,,Windows,14 Pulgadas,2759510,16,,Windows
https://www.exito.com/laptop-asus-vivobook-m513ua-l1304-ryzen-7-5700u-24gb-512gb-oled-156-102341264-mp/p,ASUS,12,,24 GB,512 GB,,,FreeDos,15.6 Pulgadas,3999000,24,512,FreeDos
https://www.exito.com/portatil-asus-zenbook-ryzen-5-5500u-ram-8gb-ssd512-um325qa-102414635-mp/p,ASUS,12,,8 GB,512 GB,,,Windows,14 Pulgadas,3859000,8,512,Windows
https://www.exito.com/portatil-gamer-hp-r5-4600h-16gb-512-ssd-102117516-mp/p,HP,12,,16 GB,512 GB,,,Windows,15 Pulgadas,3799900,16,512,Windows
https://www.exito.com/laptop-gaming-omen-16-c0503la-amd-ryzen-7-16-gb-amd-radeon-rx-6600m-512-161-fhd-windows-11-mouse-omen-vector-102412794-mp/p,HP,12,AMD Ryzen 7 5800H,16 GB,512 GB,,6 GB,Windows 11 Home,16 Pulgadas,8516400,16,512,Windows 11
https://www.exito.com/portatil-lenovo-ideapad-3-15itl6-intel-core-i7-8gb-1t-128-gb-ssd-102531243-mp/p,LENOVO,12,Intel Core i7,8 GB,128 GB,,2 GB,FreeDos,15.6 Pulgadas,3659900,8,128,FreeDos
https://www.exito.com/apple-macbook-pro-2021-162-pulgadas-m1-max-10-core-32-cpu-64gb-2tb-space-gray-102214194-mp/p,APPLE,12,,64 MB,Mec,,,Mac Os,16 Pulgadas,38900000,64,,Mac OS
https://www.exito.com/portatil-gamer-asus-tuf-156-pulgadas-intel-i5-ram-8gb-512gb-ssd-102556310-mp/p,ASUS,12,I5,8 GB,512 GB,4 GB,4 GB,LINUX,15.6 Pulgadas,3980000,8,512,Linux
https://www.exito.com/portatil-huawei-matebook-ryzen-7-ram-8g-disco-512-gb-ssd-102523282-mp/p,HUAWEI,12,,8 GB,512 GB,,,windows,14 Pulgadas,3900000,8,512,Windows
https://www.exito.com/portatil-msi-thin-gf63-10sc-035-gaming-core-i5-10ma-gen-256gb-ssd-8gb-156-nvidia-gtx-1650-4gb-win-10-101775913-mp/p,MSI,3,Core i5-10300H,8 GB,256 GB,GTX1650,4 GB,Windows 10,15.6 Pulgadas,3499000,8,256,Windows 10
https://www.exito.com/portatil-lenovo-ideapad-gaming-3-15imh05-ci7-10750h-16g-1tb128-w10-h-102040511-mp/p,H LENOVO,12,Intel Core i7,16 GB,Mec,GTX1650Ti,4 GB,Windows 10,15.6 Pulgadas,5772000,16,,Windows 10
https://www.exito.com/portatil-asus-vivobook-m513i-156-ryzen-7-4700u-8g-512gb-ssd-102075744-mp/p,ASUS,12,,8 GB,512 GB,,,FreeDos,15 Pulgadas,2880000,8,512,FreeDos
https://www.exito.com/portatil-acer-intel-dual-core-n4500-disco-hdd-1tb-ssd-512gb-ram-12gb-102071196-mp/p,ACER ASPIRE,12,CELERON N4500,12 GB,H,,,Windows,14 Pulgadas,1594985,12,,Windows
https://www.exito.com/portatil-dell-3400-core-i5-11va-12gb-1tb-ssd-500gb-linux-101394474-mp/p,DELL,12,Intel Core i5 1135G7,12 GB,H,,,UBUNTU,14.1 pulgadas,2149000,12,,UBUNTU
https://www.exito.com/portatil-lenovo-81wr-corei3-10110u-256ssd-8gb-windows-10-101520472-mp/p,LENOVO,12,core i3,8 GB,256 GB,,,windows 10,15 Pulgadas,1890000,8,256,Windows 10
https://www.exito.com/portatil-lenovo-gaming-3-5600h-gtx-1650-156-pulgadas-fhd-256-ssd-101833669-mp/p,LENOVO,3,Ryzen 5 5600H,8 GB,256 GB,GTX1650,4 GB,Windows 10,15.6 Pulgadas,3579900,8,256,Windows 10
https://www.exito.com/portatil-lenovo-ideapad-3-amd-ryzen-5-5500u-12gb-ram-512gb-ssd-102040984-mp/p,LENOVO,12,RYZEN 5,12 GB,512 GB,,,Windows,14 Pulgadas,2589900,12,512,Windows
https://www.exito.com/dell-latitude-14-3420-intel-core-i7-1165g7-ram8gb-256gb-ssd-pantalla-14-pulgadas-windows-10-profesional-102066838-mp/p,DELL,12,,8 GB,256 GB,,,Windows 10,14 Pulgadas,5411900,8,256,Windows 10
https://www.exito.com/portatil-acer-aspire-amd-ryzen-5-5500u-ssd-256-ram-20gb-102078121-mp/p,ACER ASPIRE,12,RYZEN 5 5500U,20 GB,256 GB,,,Windows,15.6 Pulgadas,2537900,20,256,Windows
https://www.exito.com/portatil-acer-nitro-5-i5-9300h-gtx1650-8gb-100942310-mp/p,ACER,3,INTEL CORE I5 9300H,8 GB,512 GB,,,FreeDos,15.6 Pulgadas,3749000,8,512,FreeDos
https://www.exito.com/portatil-asus-k513ea-oled-core-i5-11-th-156-pulgadas-12-gb-512-ssd-fhd-102309699-mp/p,ASUS,12,Intel I5,12 GB,512 GB,,,Windows 10,15.6 Pulgadas,3499000,12,512,Windows 10
https://www.exito.com/portatil-dell-vostro-143400-core-i5-4gb-1tb-ubuntu-negro-101388793-mp/p,DELL,12,,4 GB,Mec,,,Linux,14 Pulgadas,1685000,4,,Linux
https://www.exito.com/portatil-asus-tuf-fx516pc-core-i5-8gb-8gb-512gb-ssd-rtx-3050-102482659-mp/p,ASUS,12,Intel Core i5-11300H,16 GB,512 GB,RTX 3050,4 GB,FreeDos,15.6 Pulgadas,4399000,16,512,FreeDos
https://www.exito.com/portatil-asus-k513ea-bq2213-core-i7-12-gb-ssd-512gb-156-pulgadas-fhd-endless-102119552-mp/p,ASUS,12,,12 GB,512 GB,,,Endless,15.6 Pulgadas,3645000,12,512,Endless
https://www.exito.com/portatil-acer-aspire-amd-ryzen-5-5500u-ssd-512-hdd-1tb-ram-16gb-102077045-mp/p,ACER ASPIRE,12,RYZEN 5 5500U,16 GB,H,,,Windows,15 Pulgadas,2742800,16,,Windows
https://www.exito.com/portatil-asus-x415ja-bv2029-core-i3-1005g1-ram-4gb-ssd-256-pantalla-14-pulgadas-hd-102436212-mp/p,ASUS,12,,4 GB,256 GB,,,Endless,14 Pulgadas,1319000,4,256,Endless
https://www.exito.com/thinkpad-lenovo-e14-gen-2-amd-r7-8gb-256gbssd-14-pulgadas-win-10-pro-102218397-mp/p,LENOVO,12,,8 GB,512 GB,,,Windows,14 Pulgadas,4321900,8,512,Windows
https://www.exito.com/portatil-acer-nitro-5-an515-55-5213-ci5-10300h-8g-512-ssd-w10-h-nhqazal00a-102541750-mp/p,ACER,12,,8 GB,512 GB,GTX1650,4 GB,Windows 10,16 Pulgadas,3552000,8,512,Windows 10
https://www.exito.com/lenovo-thinkpad-l15-gen-2-intel-core-i7-1165g7-ssd-256-gb-8gb-156-pulgadas-video-2gb-mx450-windows-10-pro-102541540-mp/p,LENOVO,12,Intel core i7,8 GB,256 GB,,,Windows 10 Profesional,15 Pulgadas,6699000,8,256,Windows 10
https://www.exito.com/portatil-lenovo-intel-core-i5-1035g1-ssd-256-hdd-1tb-ram-12gb-102068800-mp/p,LENOVO,12,I5-1035G1,12 GB,H,,,Windows,14 Pulgadas,2703200,12,,Windows
https://www.exito.com/portatil-lenovo-gaming-11300h-intel-i5-512-ssd-gtx-1650-8gb-ram-102218296-mp/p,LENOVO,3,11300H,8 GB,512 GB,GTX1650,4 GB,Windows,15.6 Pulgadas,3399000,8,512,Windows
https://www.exito.com/portatil-lenovo-ideapad-1-3020e-4gb-ssd-128gb-windows-10home-102039177-mp/p,LENOVO,12,,4 GB,128 GB,,,Windows 10,14 Pulgadas,989800,4,128,Windows 10
https://www.exito.com/laptop-hp-pavilion-15-eg0500la-intel-core-i5-8-gb-256-gb-ssd-156-hd-windows-11-home-single-language-102410537-mp/p,HP,12,Intel Core i5-1135G7,8 GB,256 GB,,,Windows 11 Home Single Language,15.6 Pulgadas,3303500,8,256,Windows 11
https://www.exito.com/portatil-asus-tuf-fx506li-hn002-corei5-10300h-8gb-512-ssd-gtx1650-101795159-mp/p,ASUS,12,CORE I5-10300H,8 GB,512 GB,GTX1650,4 GB,Endless,15.6 Pulgadas,3639999,8,512,Endless
https://www.exito.com/portatil-asus-vivobook-m513i-156-ryzen-7-8gb-512gb-ssd-linux-101298184-mp/p,ASUS,12,Ryzen 7 4700U,8 GB,512 GB,,,FreeDos,15 Pulgadas,3049000,8,512,FreeDos
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-ssd-1tb-hdd-1tb-ram-20gb-102094496-mp/p,LENOVO,12,RYZEN 5 4500U,20 GB,H,,,Windows 10,14 Pulgadas,3045100,20,,Windows 10
https://www.exito.com/portatil-msi-thin-gf65-corei7-10750h-gtx1660ti-512ssd-8gb-win-10-101795142-mp/p,MSI,12,CORE I7-10750H,8 GB,512 GB,GTX1660Ti,6 GB,Windows,15.6 Pulgadas,4999000,8,512,Windows
https://www.exito.com/portatil-gamer-gigabyte-g5-12500h-rtx-4060-512-ssd-8gb-ram-144hz-102593064-mp/p,GIGABYTE,3,,8 GB,512 GB,6 GB,6 GB,Windows  11,15.6 Pulgadas,6999000,8,512,Windows 11
https://www.exito.com/portatil-lenovo-thinkbook-15-gen-3-ryzen-7-5700u-16g-512-ssd-w10-pro-102114483-mp/p,LENOVO,12,AMD Ryzen 7 5700U,16 GB,512 GB,,,Windows 10,15.6 Pulgadas,4200000,16,512,Windows 10
https://www.exito.com/portatil-dell-latitude-3420-core-i5-11th-8gb-ram-ssd-256-gb-w11-pro-102374616-mp/p,DELL,36,Intel Core i5,8 GB,256 GB,,,Windows 11,14.1 pulgadas,4999900,8,256,Windows 11
https://www.exito.com/portatil-asus-k513ea-bn716-core-i7-ram8gb-256gbssd-endless-101795216-mp/p,ASUS,12,INTEL CORE I7 1165G7,8 GB,256 GB,,,Endless,15.6 Pulgadas,3737840,8,256,Endless
https://www.exito.com/portatil-msi-gamer-sword-a12ue-ci7-12650h-156-pulgadas-fhd-144hz-ips-16gb-ram-ssd-1tb-tv-rtx3060-ddr6-6gb-win-11-102577268-mp/p,LENOVO,12,,16 GB,Disco s,RTX 3060 Laptop GPU,,Windows,15.6 Pulgadas,7150000,16,,Windows
https://www.exito.com/msi-katana-173-pulgadas-gaming-laptop-144hz-i7-12700h-16gb-ram-512gb-ssd-rtx-3060-6gb-102431317-mp/p,MSI,12,i7-12700H,16 GB,512 GB,Tarjeta Gráfica NVIDIA,6 GB,Windows,17.3 Pulgadas,7099000,16,512,Windows
https://www.exito.com/portatil-lenovo-thinkbook-13s-g2-ci7-16gb-512gb-ssd-win10pro-102102348-mp/p,LENOVO,12,Intel Core i7-1165G7,16 GB,512 GB,,,Windows 10 Pro,13.3 Pulgadas,4975900,16,512,Windows 10
https://www.exito.com/portatil-hp-245-g8-amd-ryzen-5-5500u-16gb-256ssd-14-pulgadas-win-10-prueba-102251188-mp/p,HP,12,Ryzen 5,16 GB,256 GB,,,Windows 10,14 Pulgadas,1898900,16,256,Windows 10
https://www.exito.com/portatil-acer-nitro-5-i510300h-decima-ge-8gb-256gb-gtx-1650-100862422-mp/p,ACER,3,intel core i5 decima generacion,8 GB,256 GB,,,Windows,15.6 Pulgadas,3779900,8,256,Windows
https://www.exito.com/portatil-asus-tuf-fx506lhb-hn323-f15-fx506-i5-10300h-156-pulgadas-fhd-8gb-512gb-ssd-gtx-1650-102159267-mp/p,ASUS,12,,8 GB,512 GB,GTX1650,4 GB,FreeDos,15.6 Pulgadas,3299000,8,512,FreeDos
https://www.exito.com/portatil-lenovo-idepad-gaming-ryzen-5-4600h-256-ssd-gtx-1650-156-pulgadas-101413381-mp/p,LENOVO,3,Ryzen 5 4600H,8 GB,SSD 240 GB,GTX1650,4 GB,Windows 10,15.6 Pulgadas,3499000,8,240 SSD,Windows 10
https://www.exito.com/portatil-tecra-a40-g-celeron-5205u-4gb-128gb-ssd-w10pro-101424618-mp/p,TOSHIBA,12,Intel Celeron Processor 5205U,4 GB,128 GB,,,Windows 10 Pro,14.1 pulgadas,999000,4,128,Windows 10
https://www.exito.com/portatil-asus-expertbook-b1440fa-bv3124-14-core-i3-8gb-ssd-512gb-1tb-102550072-mp/p,ASUS,12,,8 GB,Mec,,,Endless,14.1 pulgadas,1329888,8,,Endless
https://www.exito.com/lenovo-ideapad-14-amd-athlon-silver-12gb-256gb-1tb-plata-102565538-mp/p,LENOVO,12,ATHLON SILVER 3050,12 GB,256 GB,,,FreeDos,14.1 pulgadas,1404000,12,256,FreeDos
https://www.exito.com/portatil-dell-inspiron-15-3505-ryzen-5-3450u-16gb-ram-1tb1tb-ssd-102043441-mp/p,DELL,12,Ryzen 5 3450U,16 GB,Mec,,,Windows,15.6 Pulgadas,2518460,16,,Windows
https://www.exito.com/portatil-hp-14-intel-core-i5-1135g7-8gb-256gb-102554690-mp/p,HP,12,Intel Core i5,8 GB,256 GB,,,FreeDos,14 Pulgadas,1699900,8,256,FreeDos
https://www.exito.com/portatil-acer-a515-54-58q1-core-i5-8gb-256gb-ssd-156-pulgadas-win-10-home-102224891-mp/p,ACER,12,,8 GB,256 GB,,,Windows,15.6 Pulgadas,2129900,8,256,Windows
https://www.exito.com/portatil-lenovo-intel-core-i5-1035g1-ssd-512-hdd-1tb-ram-16gb-102071971-mp/p,LENOVO,12,I5-1035G1,16 GB,H,,,Windows,14 Pulgadas,2951200,16,,Windows
https://www.exito.com/portatil-asus-intel-core-i3-ram-8gb-disco-ssd-256gb-obsequio-mouse-102211106-mp/p,ASUS,12,,8 GB,256 GB,,,Linux,14.1 pulgadas,1799900,8,256,Linux
https://www.exito.com/portatil-gamer-hp-omen-16-pulgadas-ryzen-7-ssd-512gb-nvidia-rtx-3050-102005035-mp/p,HP,12,AMD Ryzen 7 5800H,8 GB,512 GB,4 GB,4 GB,Windows 10 Home,16 Pulgadas,6299999,8,512,Windows 10
https://www.exito.com/portatil-msi-bravo-17-a4ddr-ryzen7-ram-16gb-512ssd-rx5500m-4gb-101037960-mp/p,MSI,12,AMD Ryzen 7 4800H Procerssor,16 GB,512 GB,,,FreeDos,17.3 Pulgadas,8990000,16,512,FreeDos
https://www.exito.com/portatil-hp-15-dw1073la-i7-10510u-8gb-256gb-uma-15-hd-tn-no-touch-natural-silver-acd-ff-w10-plus-102039345-mp/p,HP,12,Procesador Intel Core i7 de 10,8 GB,256 GB,,,Windows 10 Home 64,15.6 Pulgadas,2900000,8,256,Windows 10
https://www.exito.com/portatil-hp-14-cf3037la-intel-core-i3-win10-antivirus-kaspersky-100727407-mp/p,HP,12,Core i3-1005G1,4 GB,256 GB,,,Windows 10,14 Pulgadas,1465888,4,256,Windows 10
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-ssd-256-hdd-1tb-ram-16gb-102094491-mp/p,LENOVO,12,RYZEN 5 4500U,16 GB,H,,,Windows 10,14 Pulgadas,2383339,16,,Windows 10
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-ssd-256-hdd-1tb-ram-20gb-102094490-mp/p,LENOVO,12,RYZEN 5 4500U,20 GB,H,,,Windows 10,14 Pulgadas,2777600,20,,Windows 10
https://www.exito.com/portatil-hp-15-ef2013dx-ryzen-5-5500u-ram-12gb-ssd-256gb-156-fhd-w11-102375097-mp/p,ASUS,12,,12 GB,256 GB,,,Windows 10,15 Pulgadas,2189900,12,256,Windows 10
https://www.exito.com/portatil-lenovo-intel-core-i5-1035g1-ssd-256-hdd-1tb-ram-16gb-102068811-mp/p,LENOVO,12,I5-1035G1,16 GB,H,,,Windows,14 Pulgadas,2862890,16,,Windows
https://www.exito.com/portatil-lenovo-thinkbook-plus-core-i5-10210u-8gb-256ssd-win-10-pro-2-pantallas-102243877-mp/p,LENOVO,12,,8 GB,256 GB,,,Windows,13.3 Pulgadas,4199900,8,256,Windows
https://www.exito.com/portatil-acer-584r-core-i5-10-8gb-gtx1650-4gb-win10-101918815-mp/p,ACER,12,,8 GB,Mec,,,Windows 10,15 Pulgadas,3399899,8,,Windows 10
https://www.exito.com/portatil-lenovo-intel-core-i5-1035g1-hdd-1tb-ram-12gb-102071949-mp/p,LENOVO,12,I5-1035G1,12 GB,Mec,,,Windows,14 Pulgadas,2504800,12,,Windows
https://www.exito.com/portatil-lenovo-gaming-3i-11370h-8gb-ram-120hz-256-ssd-1-tb-hdd-gtx-1650-101629583-mp/p,LENOVO,3,Intel Core i7 11370H,8 GB,H,GTX1650,4 GB,Windows 10,15.6 Pulgadas,4599000,8,,Windows 10
https://www.exito.com/portatil-asus-x415ea-ek1183-ci5-1135g7-8gb-256-ssd-endless-102155200-mp/p,ASUS,12,Intel Core i5-1165G7 de 11,8 GB,256 GB,,,Endless,14 Pulgadas,1897900,8,256,Endless
https://www.exito.com/dell-latitud-3420-intel-core-i7-1165g7-ssd-512gb-8gb-14-pulgadas-hd-windows-11-pro-102564569-mp/p,DELL,12,Intel core i7,8 GB,512 GB,,,Windows,14.1 pulgadas,5459000,8,512,Windows
https://www.exito.com/portatil-asus-ryzen-5-4600h-ram-8gb-8gb-ssd-512gb-amd-radeon-m1402ia-102317997-mp/p,ASUS,12,,16 GB,512 GB,,,FreeDos,14.1 pulgadas,2239900,16,512,FreeDos
https://www.exito.com/portatil-asus-expertbook-b1440fa-core-i3-4gb-1tb-win10pro-101388676-mp/p,ASUS,12,Intel Core i3,4 GB,Mec,No Tiene Tarjeta de Video,,Windows 10 Pro,14 Pulgadas,2290000,4,,Windows 10
https://www.exito.com/portatil-acer-aspire-amd-ryzen-5-5500u-ssd-256-ram-12gb-102078117-mp/p,ACER ASPIRE,12,RYZEN 5 5500U,12 GB,256 GB,,,Windows,15.6 Pulgadas,2408550,12,256,Windows
https://www.exito.com/portatil-lenovo-v14-are-ryzen-7-20gb-ssd-512-1tb-14-pulgadas-102577310-mp/p,LENOVO,12,AMD Ryzen 7 4700U,20 GB,Mec,,,FreeDos,14.1 pulgadas,2799888,20,,FreeDos
https://www.exito.com/portatil-lenovo-v14-are-ryzen-7-12gb-512ssd-windows-10-de-prueba-14-pulgadas-102350508-mp/p,LENOVO,12,,8 GB,512 GB,,,FreeDos,14.1 pulgadas,2697888,8,512,FreeDos
https://www.exito.com/portatil-toshiba-tecra-a40-g-intel-core-i7-10610-256gb-ssd-8gb-14-pulgadas-fhd-freedos-102537146-mp/p,TOSHIBA,12,Intel Core i7,8 GB,256 GB,,,Endless,14.1 pulgadas,3199900,8,256,Endless
https://www.exito.com/portatil-asus-expertbook-intel-ci3-10110u-8gb-ram-dd-1tb-windows-14-pulgadas-101846487-mp/p,ASUS,12,Intel Ci3-10110U,8 GB,Mec,,,Windows 10,14.1 pulgadas,1699000,8,,Windows 10
https://www.exito.com/portatil-lenovo-ip-3-14iml05-core-i3-10110u-pantalla-14-pulgadas-8gb-512gb-ssd-linux-gris-platino-102234844-mp/p,LENOVO,12,,8 GB,512 GB,,,FreeDos,14 Pulgadas,1680000,8,512,FreeDos
https://www.exito.com/portatil-hp-core-i5-12gb-1tb-hdd-win1-home-con-tarjeta-de-video-mx350-102102349-mp/p,HP,3,Intel Core i5-1135G7,12 GB,H,MX350,,Windows 10 Home,17.3 Pulgadas,2479900,12,,Windows 10
https://www.exito.com/portatil-lenovo-amd-ryzen-5-5500u-ssd-256-hdd-1tb-ram-16gb-102066741-mp/p,LENOVO,12,AMD RYZEN 5 5500U,16 GB,H,,,Windows,14 Pulgadas,2963600,16,,Windows
https://www.exito.com/portatil-lenovo-thinkpad-x13-gen-1-ci5-10210u-8g-512ssd-w10pro20t3scl500-102531254-mp/p,LENOVO,12,,8 GB,512 GB,,,Windows 10,13 Pulgadas,6216000,8,512,Windows 10
https://www.exito.com/portatil-acer-i3-onceaba-8ram-256gb-156-fhd-102077387-mp/p,ACER,12,I3,8 GB,256 GB,,,Windows,15 Pulgadas,1713400,8,256,Windows
https://www.exito.com/portatil-lenovo-v13014igm-celeron-4gb-1tb-14-pulgadas-100029403-mp/p,LENOVO,12,,4 GB,Mec,,,Linux,14 Pulgadas,999000,4,,Linux
https://www.exito.com/portatil-asus-k513ea-bq1796-core-i5-1135g7-12gb-512gb-linux-102119553-mp/p,ASUS,12,,8 GB,512 GB,,,Linux,15.6 Pulgadas,2489000,8,512,Linux
https://www.exito.com/portatil-lenovo-3-14alc6-14-pulgadas-ryzen5-8gb-1tb-freedos-azul-101557648-mp/p,LENOVO,12,,8 GB,Mec,,,FreeDos,14 Pulgadas,2219000,8,,FreeDos
https://www.exito.com/portatil-dell-15-3511-core-i7-1165g7-ram-16gb-ssd-512gb-win-10-156-fhd-102065780-mp/p,DELL,12,INTEL CORE I7 1165G7,16 GB,512 GB,,,Windows 10,15.6 Pulgadas,3766499,16,512,Windows 10
https://www.exito.com/portatil-chromebook-asus-c204-ram-4gb-116-pulgadas-disco64gb-102056287-mp/p,ASUS,12,,4 GB,64 GB,,,Google Chrome Os,11.6 pulgadas,1489900,4,64,Chrome os
https://www.exito.com/portatil-hp-14-ryzen-5-5500u-4gb-ram-256gb-ssd-102321739-mp/p,HP,12,,4 GB,256 GB,,,Windows,14 Pulgadas,1568000,4,256,Windows
https://www.exito.com/portatil-dell-latitude-5430-core-i7-12gen-16gb-512gb-ssd-14-pulgadas-full-hd-w10-pro-102534442-mp/p,DELL,12,,16 GB,512 GB,,,Windows,14 Pulgadas,7999999,16,512,Windows
https://www.exito.com/portatil-lenovo-amd-ryzen-5-4500u-ssd-512-hdd-1tb-ram-16gb-102094498-mp/p,LENOVO,12,RYZEN 5 4500U,16 GB,H,,,Windows 10,14 Pulgadas,2802400,16,,Windows 10
https://www.exito.com/portatil-acer-intel-dual-core-n4500-disco-hdd-1tb-ssd-256gb-ram-8gb-102071193-mp/p,ACER ASPIRE,12,CELERON N4500,8 GB,H,,,Windows,14 Pulgadas,1424385,8,,Windows
https://www.exito.com/portatil-acer-i5-8gb-256ssd-1tb-mx-330-2gb-102101197-mp/p,ACER,12,CORE  I5 1035G,8 GB,256 GB,,,Windows 10 HOME,15.6 Pulgadas,2696450,8,256,Windows 10
https://www.falabella.com.co/falabella-co/product/39711270/Portatil-HP-EF2518LA-15.6-pulgadas-AMD-RYZEN-R3-12GB-256GB/39711270,HP,12,AMD RYZEN R3,12GB,256GB,,No aplica,Windows 11 home,15.6 pulgadas,1799900,12,256,Windows 11
https://www.falabella.com.co/falabella-co/product/38290456/Portatil-Lenovo-IdeaPad-5-15.6-pulgadas-AMD-RYZEN-R5-16GB-512GB/38290456,LENOVO,12,AMD RYZEN R5,16GB,512GB,,No aplica,Windows 11 Home,15.6 pulgadas,3479900,16,512,Windows 11
https://www.falabella.com.co/falabella-co/product/45550123/Portatil-Lenovo-IdeaPad-3-14-Pulgadas-Core-i5-8GB-256GB-Full-HD/45550123,LENOVO,12,Intel Core i5,8GB,256GB,,No aplica,Windows 11 Home,14 pulgadas,1999900,8,256,Windows 11
https://www.falabella.com.co/falabella-co/product/60835699/Portatil-Lenovo-IdeaPad-3-14-pulgadas-Intel-Core-i5-8GB-256GB/60835699,LENOVO,12,Intel Core i5,8GB,256GB,,No aplica,Windows 11,14 pulgadas,2119900,8,256,Windows 11
https://www.falabella.com.co/falabella-co/product/prod12160006/MacBook-Air-Chip-M1-CPU-8%C2%A0Nucleos-GPU-7-Nucleos-256GB-SSD-MGND3LA-A-13-Pulgadas/17861770,APPLE,12,Chip M1,8GB,256GB,,GPU 7 núcleos,macOS,13 pulgadas,5199900,8,256,Mac OS
https://www.falabella.com.co/falabella-co/product/66149284/Portatil-HP-15-ef2519la-15.6-pulgadas-AMD-RYZEN-R5-8GB-512GB-+-Accesorios/66149284,HP,12,AMD RYZEN R5,8GB,512GB,,No aplica,Windows 11 Home,15.6 pulgadas,2119900,8,512,Windows 11
https://www.falabella.com.co/falabella-co/product/43948892/Portatil-Gamer-Asus-TUF-A15-15.6-Pulgadas-AMD-RYZEN-R5-8GB-512GB-NVIDIA-GEFORCE%C2%A0GTX%C2%A01650/43948892,ASUS,12,AMD RYZEN R5,8GB,512GB,,4GB,Windows 11 Home,15.6 pulgadas,3499900,8,512,Windows 11
https://www.falabella.com.co/falabella-co/product/46611532/Portatil-Asus-Zenbook-14-Pulgadas-AMD-RYZEN-R5-16GB-512GB/46611532,ASUS,12,AMD RYZEN R5,16GB,512GB,,No aplica,Windows 11 Home,14 pulgadas,3999900,16,512,Windows 11
https://www.falabella.com.co/falabella-co/product/43948414/Portatil-Asus-X415JA-14-Pulgadas-Intel-Core-i5-8GB-512GB/43948414,ASUS,12,Intel Core i5,8GB,512GB,,No aplica,Windows 11 Home,14 pulgadas,1999900,8,512,Windows 11
https://www.falabella.com.co/falabella-co/product/53457550/Portatil-HP-Pavilion-15.6-Pulgadas-Intel-Core-i5-8GB-256GB/53457550,HP,12,Intel Core i5,8GB,256GB,,No aplica,Windows 11,15.6 pulgadas,2099900,8,256,Windows 11
https://www.falabella.com.co/falabella-co/product/38290454/Portatil-Lenovo-Ideapad-3-14-pulgadas-Intel-Core-i5-8GB-256GB-HD/38290454,LENOVO,12,Intel Core i5,8GB,256GB,,No aplica,Windows 11 Home,14 pulgadas,2119900,8,256,Windows 11
https://www.falabella.com.co/falabella-co/product/116628605/Portatil-Lenovo-V14-ARE-AMD-RYZEN-5-8GB-1TB-HDD-FREE-14%E2%80%B3-GRIS/116628606,LENOVO,12,AMD ryzen 5,8GB,1TB,Integrada,No aplica,Free dos,14,1849000,8,1000,FreeDos
https://www.falabella.com.co/falabella-co/product/119607036/Portatil-lenovo-amd-ryzen-7-12gb-512gb-Ideapad-3-15%E2%80%9D-gris/119607037,LENOVO,12,AMD ryzen 7,12GB,512GB,AMD radeon r7 graphics,,Windows 11,15,3199900,12,512,Windows 11
https://www.falabella.com.co/falabella-co/product/60645741/Portatil-Asus-Vivobook-OLED-15.6-pulgadas-AMD-RYZEN-R5-8GB-512GB/60645741,ASUS,12,AMD RYZEN R5,8GB,512GB,,No aplica,Windows 11 Home,15.6 pulgadas,2899900,8,512,Windows 11
